,PresionAire (mbar),PresionVapor (mbar),HumedadRelativa (%),ConcentracionVapor (mmol/mol),DensidadAire (g/m**3),DireccionViento (grado),Temperatura (C)
22.05.2013,981.3837500000001,9.531041666666667,83.71180555555556,9.714791666666665,1208.135138888889,241.58201388888887,8.786805555555555
23.05.2013,981.2156944444445,7.484305555555555,67.735625,7.627847222222221,1209.4475,204.99229166666666,8.67736111111111
24.05.2013,984.3667361111111,7.759652777777778,77.75395833333334,7.882777777777777,1220.390763888889,182.36381944444443,6.998611111111111
25.05.2013,983.9847222222221,8.62513888888889,78.59909722222223,8.765625,1213.016111111111,217.79993055555556,8.518194444444443
26.05.2013,978.1971527777779,9.98263888888889,93.47222222222223,10.206805555555556,1208.055,248.08402777777778,7.841805555555556
27.05.2013,981.2950694444444,10.408055555555556,90.12569444444443,10.606388888888889,1206.30875,245.08361111111105,9.086388888888889
28.05.2013,977.7709027777778,10.673819444444442,71.23194444444442,10.917430555555557,1183.2047222222222,162.8482638888889,13.591805555555558
29.05.2013,974.5422916666666,11.475069444444445,83.90277777777777,11.776041666666666,1186.8047222222222,192.63555555555558,11.64048611111111
30.05.2013,978.629861111111,10.985347222222222,87.20138888888889,11.22888888888889,1197.771736111111,240.07250000000002,10.264930555555557
31.05.2013,975.0581944444444,14.73569444444444,96.65,15.112222222222222,1179.2155555555555,98.80368055555556,13.243819444444446
01.06.2013,982.6588194444444,13.78138888888889,94.89166666666668,14.025694444444444,1192.096597222222,223.77368055555556,12.480138888888888
02.06.2013,991.0549305555555,10.197083333333332,88.77222222222223,10.289791666666666,1218.847986111111,254.4892361111111,8.997291666666666
03.06.2013,996.0368055555555,9.854166666666666,75.08847222222222,9.893333333333333,1216.2534027777776,227.11618055555556,11.089305555555557
04.06.2013,993.9215277777777,11.912777777777778,76.56631944444445,11.987291666666668,1202.5997916666665,137.2457638888889,13.486111111111114
05.06.2013,993.7895833333334,9.090555555555556,56.28173611111111,9.147777777777778,1198.5485416666666,67.56895833333334,14.719444444444443
06.06.2013,994.5145138888887,12.256805555555555,69.19104166666666,12.324861111111112,1194.1315277777778,83.46340277777777,15.694583333333334
07.06.2013,993.7205555555556,14.615763888888889,72.26229166666667,14.70861111111111,1182.5285416666668,124.07743055555557,18.014097222222222
08.06.2013,989.537986111111,15.220000000000002,71.8423611111111,15.381736111111113,1174.565,99.59909722222223,18.650208333333335
09.06.2013,983.6954166666666,15.284583333333334,87.68958333333333,15.537500000000003,1180.8613888888888,134.41833333333335,15.340277777777779
10.06.2013,984.2657638888891,14.510555555555552,91.92222222222222,14.743750000000002,1188.2599305555555,161.98923611111113,13.796597222222223
11.06.2013,989.9248611111111,12.485902777777776,72.83881944444445,12.61277777777778,1188.4518055555554,191.21944444444443,15.686666666666667
12.06.2013,992.4874305555555,13.592430555555556,65.42763888888891,13.695069444444446,1178.5959722222224,194.79784722222223,18.727708333333332
13.06.2013,988.8897222222222,16.22972222222222,68.53861111111111,16.414236111111112,1165.7543055555554,200.78104166666668,20.6
14.06.2013,992.8972222222224,11.660555555555554,69.88833333333332,11.744861111111112,1195.0908333333334,209.2565277777778,14.996666666666666
15.06.2013,988.2423611111111,12.404375,66.70520833333333,12.553402777777778,1181.9522916666667,203.92791666666665,16.81722222222222
16.06.2013,990.0449999999998,12.161805555555556,62.798472222222216,12.283888888888889,1182.315277777778,190.74090277777776,17.232569444444444
17.06.2013,989.4138194444445,15.56777777777778,67.65201388888889,15.73798611111111,1169.2774305555556,71.19256944444444,19.941388888888888
18.06.2013,989.3143055555556,21.674444444444443,73.25152777777777,21.906111111111112,1150.6594444444445,98.49951388888888,23.94340277777778
19.06.2013,986.9811111111111,23.803541666666668,68.08729166666666,24.118819444444444,1133.4306944444445,136.5132638888889,27.530902777777776
20.06.2013,984.7719444444444,22.739652777777778,79.0148611111111,23.09173611111111,1146.6572222222223,141.63819444444445,23.464027777777776
21.06.2013,987.501388888889,14.883472222222224,68.12034722222222,15.073749999999999,1169.90625,214.1171527777778,19.229930555555555
22.06.2013,988.9249305555555,13.691666666666668,64.34347222222222,13.84486111111111,1173.8008333333335,201.47958333333332,18.833055555555557
23.06.2013,986.9718055555555,12.805347222222222,63.759930555555556,12.976111111111111,1175.8304166666667,211.019375,17.833541666666665
24.06.2013,991.7697222222222,12.10076388888889,69.60875,12.200208333333332,1191.8379166666666,246.88555555555558,15.39965277777778
25.06.2013,995.6625694444442,11.896180555555555,84.15208333333334,11.949027777777777,1210.4939583333335,252.57750000000001,12.085972222222221
26.06.2013,998.0894444444444,9.480555555555556,70.67493055555556,9.499097222222222,1217.4024305555556,257.5215277777778,11.42548611111111
27.06.2013,995.8304166666666,11.195277777777779,78.38326388888888,11.24298611111111,1209.897847222222,196.29902777777775,12.363263888888888
28.06.2013,993.0959027777777,11.172777777777778,72.85847222222223,11.250208333333333,1200.5988194444444,212.72847222222222,13.803958333333332
29.06.2013,990.9008333333334,12.747847222222223,81.88708333333334,12.867430555555556,1198.30375,221.14583333333334,13.51451388888889
30.06.2013,995.3365972222223,10.124583333333332,66.0936111111111,10.173055555555557,1205.0627083333336,236.5098611111111,13.497499999999999
01.07.2013,990.5908333333334,13.067361111111111,60.05645833333334,13.192430555555555,1174.656111111111,211.22395833333337,19.209791666666668
02.07.2013,988.234375,13.871458333333335,62.53479166666667,14.036041666666668,1170.066736111111,215.65569444444444,19.55173611111111
03.07.2013,985.1705555555556,15.80652777777778,73.36951388888889,16.044513888888886,1168.3838888888888,193.4609027777778,18.829722222222223
04.07.2013,993.695902777778,17.154305555555556,76.468125,17.26215277777778,1175.3254166666666,237.33763888888885,19.460625
05.07.2013,1000.5191666666667,17.322569444444444,77.68458333333332,17.31388888888889,1183.4479861111113,186.00368055555555,19.448124999999997
06.07.2013,1002.9477083333336,15.773194444444446,71.62895833333333,15.726875,1187.6029166666667,75.10326388888888,19.319305555555555
07.07.2013,1003.3996527777776,13.551875000000003,63.631527777777784,13.505555555555555,1190.2894444444444,99.598125,19.056805555555556
08.07.2013,1002.6311805555556,13.720694444444444,62.66499999999999,13.684305555555556,1187.547013888889,83.84597222222222,19.49486111111111
09.07.2013,997.245902777778,15.20423611111111,64.5502777777778,15.248194444444444,1176.5252777777778,117.87284722222223,20.49409722222222
10.07.2013,991.6127083333332,14.490416666666667,67.40159722222222,14.613680555555558,1176.6924305555556,186.16805555555553,18.83652777777778
11.07.2013,992.5190972222222,12.21125,67.65541666666667,12.302986111111112,1190.123888888889,199.59868055555557,16.022777777777776
12.07.2013,994.0171527777778,12.561666666666667,64.45159722222222,12.637430555555556,1185.779513888889,131.87451388888888,17.502430555555556
13.07.2013,994.479375,12.970625,66.20208333333333,13.04215277777778,1185.975625,126.83499999999998,17.573194444444443
14.07.2013,994.7436805555558,14.239375000000003,70.27194444444444,14.315416666666668,1184.0135416666667,180.2073611111111,17.98326388888889
15.07.2013,995.595138888889,12.800277777777778,65.10618055555557,12.856458333333332,1186.316388888889,136.76979166666666,17.822847222222222
16.07.2013,996.3914583333333,12.870347222222222,59.071666666666665,12.917152777777778,1180.1868055555558,116.79395833333335,19.598958333333332
17.07.2013,996.3405555555556,14.323819444444446,61.93208333333333,14.376875,1176.4619444444445,98.715625,20.33
18.07.2013,996.492986111111,15.890625,64.03930555555556,15.946041666666664,1172.051111111111,100.42562500000001,21.282638888888886
19.07.2013,994.6327083333332,15.38645833333333,61.621249999999996,15.469652777777778,1169.5128472222223,111.18736111111112,21.431458333333335
20.07.2013,994.6790972222223,15.426180555555554,70.92666666666666,15.50861111111111,1178.834861111111,80.9871527777778,19.092152777777777
21.07.2013,994.6243749999999,14.276527777777776,58.35986111111111,14.354166666666666,1169.4708333333333,112.71375,21.607986111111114
22.07.2013,990.8222222222222,14.092222222222222,52.5925,14.221875,1159.0054861111112,106.59770833333333,23.17111111111111
23.07.2013,987.7089583333333,13.770416666666668,49.655347222222225,13.941527777777777,1153.1424305555556,118.67895833333334,23.770069444444445
24.07.2013,987.8633333333333,16.75965277777778,69.30069444444445,16.963958333333338,1161.0070833333334,158.82451388888887,21.431666666666665
25.07.2013,989.7715972222221,19.069513888888892,75.60013888888889,19.266111111111112,1160.8977777777777,176.29666666666668,21.74381944444444
26.07.2013,988.3170138888886,19.293680555555554,66.12472222222222,19.522291666666668,1148.3281944444445,155.29118055555557,24.530555555555555
27.07.2013,983.7088194444445,20.274236111111108,63.31333333333334,20.611041666666665,1135.6325694444445,170.79722222222225,26.38208333333333
28.07.2013,984.7900694444446,20.28513888888889,63.59451388888889,20.597638888888888,1139.1890972222222,180.39618055555556,25.688819444444448
29.07.2013,988.0656250000001,19.744652777777777,87.29722222222222,19.98395833333333,1167.314513888889,213.1217361111111,19.494444444444444
30.07.2013,991.1227083333334,15.134930555555558,66.81368055555555,15.270902777777776,1171.2362500000002,222.26298611111113,19.956319444444446
31.07.2013,991.4377777777778,15.957638888888889,67.93041666666666,16.096111111111114,1170.119236111111,234.08958333333334,20.22625
01.08.2013,991.2365277777777,17.10534722222222,65.30194444444444,17.258125,1160.210763888889,166.61986111111113,22.65006944444444
02.08.2013,988.0153472222223,16.94048611111111,54.29611111111111,17.145069444444445,1142.3399305555556,194.01250000000002,26.338125
03.08.2013,990.3499305555556,18.152847222222224,58.59229166666666,18.327916666666667,1148.9027777777778,188.36694444444444,25.117847222222224
04.08.2013,993.9715972222223,20.44125,82.73270833333332,20.565833333333334,1168.2494444444444,142.12430555555557,20.94347222222222
05.08.2013,991.4154166666667,20.260624999999997,74.80020833333333,20.43722222222222,1157.7804166666667,138.93284722222222,22.905
06.08.2013,987.9763888888888,20.433958333333333,79.11173611111111,20.683819444444445,1157.5247916666667,192.764375,21.92548611111111
07.08.2013,986.4500694444445,20.10736111111111,83.15430555555557,20.385069444444444,1160.7921527777778,125.95006944444445,20.635
08.08.2013,989.332361111111,17.98375,75.45159722222223,18.180486111111108,1165.9193750000002,226.19881944444444,20.430902777777778
09.08.2013,993.9102083333333,16.067847222222223,84.09375,16.16625,1186.8148611111112,161.9651388888889,16.79888888888889
10.08.2013,992.0986805555557,14.708958333333335,70.68194444444445,14.82597222222222,1177.7656944444443,210.47645833333334,18.68680555555555
11.08.2013,992.0741666666667,10.700694444444444,58.916041666666665,10.786180555555555,1189.3735416666666,229.30541666666664,16.248333333333335
12.08.2013,989.0506944444444,12.438194444444445,69.14895833333334,12.577430555555557,1184.0345138888888,196.68034722222222,16.54965277777778
13.08.2013,990.9640972222221,12.459444444444443,77.22187500000001,12.573541666666667,1195.0503472222222,227.1826388888889,14.356250000000001
14.08.2013,995.9713194444446,10.511319444444444,65.418125,10.553958333333334,1200.8836805555557,238.13027777777774,14.64875
15.08.2013,996.2819444444443,11.234305555555556,65.1979861111111,11.276874999999999,1195.842152777778,194.3972222222222,15.937569444444446
16.08.2013,992.7027777777779,11.847638888888888,57.83236111111111,11.935277777777777,1178.2711805555555,179.34020833333332,19.147569444444443
17.08.2013,988.7184027777779,14.071666666666665,59.13791666666667,14.233333333333333,1165.773888888889,170.64270833333333,20.806736111111107
18.08.2013,988.2390972222222,15.032569444444444,67.9538888888889,15.211319444444444,1170.3070138888888,187.12673611111111,19.348541666666662
19.08.2013,989.4329166666666,15.452430555555557,74.94868055555555,15.620486111111113,1176.9863194444442,207.12583333333333,17.976597222222225
20.08.2013,999.7763888888888,13.104236111111112,72.85222222222222,13.107083333333334,1198.3059722222222,148.90937499999998,16.067083333333333
21.08.2013,999.1329861111112,11.933611111111112,65.50166666666667,11.943611111111112,1196.2894444444444,137.74138888888888,16.530902777777776
22.08.2013,994.1591666666668,12.16,62.76444444444444,12.232013888888888,1185.9529166666664,125.56409722222222,17.589930555555554
23.08.2013,992.6400694444445,13.46888888888889,73.61027777777778,13.568958333333335,1189.2054166666667,138.93715277777775,16.158541666666665
24.08.2013,987.7893750000001,13.575277777777778,63.91777777777778,13.74298611111111,1171.954375,129.99354166666666,18.998125
25.08.2013,985.7367361111111,13.667291666666666,73.65340277777779,13.864097222222222,1179.2054166666667,79.09270833333332,16.53701388888889
26.08.2013,989.1750000000001,12.469027777777777,66.76881944444443,12.605555555555556,1184.0504861111112,71.11423611111111,16.49152777777778
27.08.2013,989.0610416666667,11.573611111111111,64.04312499999999,11.701805555555556,1185.8824305555556,90.62145833333334,16.136180555555555
28.08.2013,991.5579861111112,12.327916666666665,68.033125,12.432430555555555,1187.7836111111112,123.13972222222222,16.335416666666667
29.08.2013,994.9906249999999,11.790972222222223,63.557708333333345,11.84951388888889,1188.9896527777776,153.24381944444445,17.135555555555555
30.08.2013,993.0686805555556,12.332708333333333,62.336249999999986,12.418958333333332,1182.5761111111112,188.61756944444446,18.097083333333334
31.08.2013,992.7731249999999,13.741180555555557,69.88854166666667,13.840486111111112,1183.0453472222223,218.9323611111111,17.690763888888892
01.09.2013,997.4570833333333,10.227986111111111,64.4329861111111,10.253541666666667,1204.7742361111111,256.4222222222222,14.148958333333333
02.09.2013,995.1511805555557,12.697916666666666,71.24534722222224,12.759861111111112,1195.0497222222225,242.43680555555557,15.543472222222224
03.09.2013,998.6645138888889,15.733402777777776,72.79250000000002,15.753680555555555,1184.8111111111111,233.54548611111107,18.731250000000003
04.09.2013,997.4872916666666,16.519305555555558,74.40993055555556,16.561458333333334,1180.1809722222222,129.61923611111112,19.47423611111111
05.09.2013,991.2974305555555,15.68548611111111,68.02361111111112,15.8225,1169.2225694444444,155.0367361111111,20.511875
06.09.2013,986.8622916666666,14.216180555555557,58.0761111111111,14.404583333333335,1160.4513194444444,172.84430555555556,21.54701388888889
07.09.2013,989.8050694444444,14.816736111111108,57.61555555555555,14.969027777777777,1161.1040972222222,137.10097222222223,22.208958333333335
08.09.2013,990.5377083333333,15.933194444444446,78.10708333333334,16.084722222222222,1178.505347222222,154.59069444444444,17.88118055555556
09.09.2013,990.1800694444444,12.689652777777777,86.405625,12.816180555555555,1200.5630555555556,207.52666666666667,12.772708333333334
10.09.2013,986.560486111111,10.918333333333333,74.80659722222222,11.067777777777776,1197.455486111111,205.08680555555554,12.658888888888889
11.09.2013,984.9424999999998,11.34173611111111,83.91874999999999,11.515416666666667,1200.3850694444445,209.9118055555556,11.437222222222223
12.09.2013,987.8165277777777,11.978541666666665,88.2117361111111,12.125277777777777,1203.246666666667,219.49423611111112,11.523055555555555
13.09.2013,992.2618055555556,13.268472222222222,86.12909722222223,13.372013888888889,1199.8872222222224,223.8479166666667,13.476180555555555
14.09.2013,988.01125,14.210069444444446,90.19444444444444,14.385416666666666,1193.2902083333333,185.9984722222222,13.740347222222223
15.09.2013,983.609375,12.946319444444445,81.47006944444445,13.161527777777778,1187.5096527777778,227.14368055555553,13.954305555555555
16.09.2013,976.0706944444444,11.736527777777777,81.17826388888889,12.023819444444444,1185.000763888889,208.47604166666667,12.488125
17.09.2013,977.4237500000002,9.188611111111111,78.16652777777777,9.401388888888889,1199.8303472222224,210.8215277777778,9.636180555555557
18.09.2013,972.6681250000001,10.67048611111111,84.50631944444444,10.971527777777778,1189.926111111111,224.47722222222222,10.42902777777778
19.09.2013,984.4561805555555,10.190208333333333,77.0482638888889,10.351111111111113,1201.443402777778,241.29909722222223,11.1725
20.09.2013,988.3561111111111,12.113680555555554,84.20902777777778,12.25409722222222,1200.3109027777778,234.72569444444446,12.363194444444444
21.09.2013,998.6232638888889,11.926458333333333,82.05701388888889,11.944444444444445,1211.8654166666665,253.22847222222222,12.620416666666667
22.09.2013,999.7883333333334,12.43923611111111,82.25500000000001,12.443333333333333,1210.5077083333333,228.76736111111111,13.250833333333334
23.09.2013,996.068125,13.864722222222222,78.86319444444445,13.919444444444444,1195.8511805555556,258.52916666666664,15.479166666666666
24.09.2013,990.2465972222222,12.865347222222223,74.73805555555555,12.991736111111111,1190.423125,240.2936111111111,15.206805555555555
25.09.2013,985.5054861111112,13.089583333333334,80.3495138888889,13.281527777777777,1187.6682638888888,148.73458333333332,14.466597222222223
26.09.2013,987.5879166666667,12.002152777777777,83.06791666666668,12.160347222222223,1199.834791666667,132.925625,12.297638888888889
27.09.2013,992.140625,8.439375,81.72520833333334,8.505694444444444,1226.388888888889,143.46534722222225,7.796666666666667
28.09.2013,989.5158333333331,8.054097222222222,76.04625,8.140069444444444,1221.2086805555555,125.4673611111111,8.34173611111111
29.09.2013,987.7763194444445,8.21215277777778,68.93930555555556,8.313125,1211.8552083333334,126.14756944444444,9.933055555555555
30.09.2013,986.2512499999999,7.9084722222222235,69.59722222222223,8.018888888888888,1213.7094444444447,44.076249999999995,9.087916666666665
01.10.2013,989.5169444444444,7.179652777777779,71.02916666666665,7.256597222222222,1225.1404166666669,68.97236111111111,7.463472222222222
02.10.2013,996.7170833333334,6.055555555555555,63.346180555555556,6.075972222222223,1236.2723611111112,143.76180555555555,7.113472222222222
03.10.2013,997.8895138888888,5.731111111111111,57.59736111111111,5.743125,1234.9618055555557,157.596875,7.801875
04.10.2013,994.3486111111112,6.725625,55.52104166666666,6.765625,1221.2964583333332,172.28263888888887,9.812708333333333
05.10.2013,991.1204861111112,9.509305555555557,70.0142361111111,9.59263888888889,1208.4820833333333,174.09534722222224,11.51625
06.10.2013,997.5545138888891,13.424375,97.15555555555555,13.456666666666665,1213.555277777778,97.52715277777776,11.739652777777778
07.10.2013,1000.2209722222223,13.252430555555556,85.33680555555556,13.24888888888889,1208.9324305555556,122.3998611111111,13.623055555555556
08.10.2013,998.0921527777779,11.350000000000001,75.15722222222222,11.37125,1209.0736111111112,147.01749999999998,13.181875
09.10.2013,990.3095138888889,11.647430555555555,75.85534722222224,11.762222222222222,1198.0635416666667,201.82006944444444,13.524791666666665
10.10.2013,981.6697222222223,10.303888888888887,94.0625,10.499097222222222,1210.8756250000001,218.01340277777777,8.15576388888889
11.10.2013,988.1282638888889,9.49388888888889,96.55486111111112,9.608958333333334,1225.579375,166.86868055555556,6.691041666666667
12.10.2013,991.5501388888887,8.678125000000001,96.44166666666666,8.754027777777779,1236.2032638888888,181.80930555555557,5.354166666666668
13.10.2013,993.3764583333333,7.960347222222222,82.46270833333332,8.01361111111111,1233.339722222222,187.11944444444444,6.5936111111111115
14.10.2013,991.4663888888889,9.577013888888889,87.5340277777778,9.660694444444443,1223.6582638888892,189.63069444444443,8.13763888888889
15.10.2013,982.9648611111111,10.391041666666666,83.76104166666667,10.569930555555553,1203.9345833333334,206.3170138888889,10.1325
16.10.2013,986.3760416666667,9.439097222222223,83.44305555555555,9.569513888888888,1214.227152777778,233.49861111111113,8.812291666666667
17.10.2013,985.8479166666667,10.772430555555555,82.98763888888888,10.927569444444446,1204.1456944444444,213.67569444444447,10.892430555555556
18.10.2013,992.1355555555557,9.714444444444446,78.566875,9.790624999999999,1215.5575694444444,220.94944444444445,10.127222222222223
19.10.2013,989.138611111111,9.932569444444445,80.22395833333333,10.045416666666666,1211.3458333333333,184.0867361111111,10.327777777777776
20.10.2013,988.4147222222223,14.072638888888891,81.40625,14.23736111111111,1187.7308333333333,184.0453472222222,15.18763888888889
21.10.2013,989.6422916666666,13.285763888888889,77.30770833333334,13.425069444444444,1189.422152777778,210.21458333333334,15.230972222222224
22.10.2013,985.633611111111,12.983819444444444,73.67479166666666,13.173819444444446,1182.0988888888887,175.72381944444444,15.941527777777777
23.10.2013,983.4392361111111,13.074930555555557,70.79791666666667,13.294513888888888,1177.9263888888888,191.5125,16.231458333333332
24.10.2013,991.5474305555557,12.702569444444444,81.81666666666666,12.811944444444444,1198.581111111111,202.90958333333333,13.654375
25.10.2013,990.3952777777777,12.124722222222223,87.28180555555555,12.244791666666666,1205.0158333333334,181.14444444444447,11.890625
26.10.2013,987.3625000000001,14.473749999999999,71.298125,14.658680555555556,1175.9764583333333,187.15569444444444,17.718263888888888
27.10.2013,982.1942361111111,12.826875,75.5286111111111,13.057430555555555,1181.7176388888888,203.85069444444446,14.970138888888888
28.10.2013,977.3715277777778,11.367361111111112,63.15034722222223,11.632013888888888,1172.465416666667,203.60208333333335,15.984097222222223
29.10.2013,986.6837500000001,8.456388888888888,62.06020833333332,8.57284722222222,1203.2643055555557,218.91180555555556,11.587083333333332
30.10.2013,996.3536805555555,7.303194444444443,69.91534722222222,7.331111111111111,1231.7571527777777,208.10756944444444,7.882152777777778
31.10.2013,998.109375,6.480763888888889,78.69243055555555,6.493194444444445,1249.3018055555556,179.00166666666667,4.563472222222222
01.11.2013,990.8520833333334,7.908472222222222,80.69027777777778,7.983194444444444,1229.9611111111112,166.7131944444444,6.656666666666666
02.11.2013,978.4845138888891,11.53673611111111,81.93194444444445,11.793194444444445,1190.1943055555557,199.2298611111111,12.001041666666667
03.11.2013,976.991527777778,9.204722222222223,77.69895833333334,9.424027777777777,1200.6985416666666,211.70694444444445,9.304166666666667
04.11.2013,967.2817361111112,8.647361111111111,75.22756944444444,8.944930555555556,1190.4790972222222,203.39166666666668,8.959375
05.11.2013,971.1513888888888,7.336250000000001,76.87131944444445,7.554097222222222,1207.1180555555557,201.93333333333334,6.306319444444444
06.11.2013,974.6372222222222,8.537638888888889,81.1095138888889,8.757361111111111,1204.7180555555556,216.45763888888888,7.739236111111111
07.11.2013,980.5643749999999,12.393125,78.66388888888889,12.638055555555557,1184.6421527777775,203.694375,13.817777777777778
08.11.2013,982.5329166666666,11.415555555555555,89.52083333333333,11.619861111111112,1200.9690972222222,178.28368055555558,10.603819444444445
09.11.2013,982.9365972222222,8.216319444444444,71.63916666666667,8.361875,1210.1074305555555,208.87291666666667,8.937291666666665
10.11.2013,981.4962499999999,7.514305555555556,81.58333333333333,7.65861111111111,1222.336527777778,233.58590277777773,5.760902777777777
11.11.2013,1001.4921527777777,7.3156944444444445,85.10902777777778,7.305694444444445,1251.7722222222224,238.5076388888889,4.800277777777778
12.11.2013,1000.0194444444444,6.4880555555555555,88.68868055555555,6.489097222222223,1260.4144444444444,188.36541666666668,2.6024305555555554
13.11.2013,1002.3178472222223,7.644236111111111,88.40833333333333,7.626319444444444,1252.1519444444446,195.94673611111114,4.9181944444444445
14.11.2013,995.4268055555557,6.1425,94.01041666666667,6.1710416666666665,1262.4193055555556,187.61534722222223,0.9033333333333337
15.11.2013,1000.6116666666668,6.475277777777778,93.6923611111111,6.470555555555555,1265.0860416666667,110.61166666666666,1.7000694444444444
16.11.2013,1003.2552083333334,6.392083333333334,87.008125,6.371180555555555,1264.3057638888888,191.3411111111111,2.6192361111111113
17.11.2013,997.9086805555556,6.382222222222222,99.24375,6.397083333333334,1266.830486111111,153.66055555555556,0.6038194444444445
18.11.2013,985.6332638888889,7.57625,89.95486111111111,7.686944444444445,1232.9116666666666,178.69312499999998,4.530555555555555
19.11.2013,979.5541666666666,8.059930555555555,91.26944444444445,8.227916666666665,1222.1989583333334,150.25270833333332,5.172916666666667
20.11.2013,976.7764583333333,6.99125,95.93819444444443,7.157708333333334,1231.4641666666666,200.020625,2.410972222222222
21.11.2013,975.9596527777778,6.627222222222222,94.88888888888889,6.790416666666666,1233.086527777778,82.0363888888889,1.8531249999999997
22.11.2013,981.7064583333334,7.307291666666667,99.73541666666667,7.442430555555556,1237.0725,23.55423611111111,2.511458333333333
23.11.2013,989.0434027777778,8.252986111111111,99.99583333333334,8.343958333333331,1238.3578472222223,26.579722222222227,4.189930555555556
24.11.2013,992.9527777777777,6.363958333333334,86.19500000000001,6.410694444444444,1251.9924999999998,201.64548611111113,2.4664583333333336
25.11.2013,1000.1127777777778,4.639930555555556,77.36652777777778,4.639166666666666,1274.2572222222223,235.75069444444443,-0.21958333333333335
26.11.2013,1004.828125,4.668611111111111,82.50055555555555,4.645972222222222,1283.922013888889,167.62368055555555,-0.9944444444444444
27.11.2013,1005.3548611111112,4.610555555555556,85.45361111111112,4.587083333333333,1288.0670138888888,180.59895833333334,-1.6884722222222222
28.11.2013,1001.5534722222224,7.204791666666665,92.02916666666667,7.194097222222222,1257.972986111111,218.31458333333336,3.450833333333333
29.11.2013,992.2867361111109,6.809166666666666,82.99930555555555,6.862013888888889,1243.3375,229.14791666666667,4.139097222222222
30.11.2013,990.5334722222223,6.9319444444444445,86.0340277777778,6.9972916666666665,1242.363611111111,248.85277777777776,3.853888888888889
01.12.2013,1000.4212499999999,7.318124999999999,85.02222222222223,7.315000000000001,1250.4191666666666,237.6002777777778,4.787361111111111
02.12.2013,1006.8561805555554,6.792083333333333,85.04638888888888,6.745902777777777,1263.4849305555556,128.24854166666668,3.7590972222222225
03.12.2013,1002.2218055555555,5.19125,91.17708333333333,5.180000000000001,1280.1343055555558,179.54902777777775,-0.9461805555555556
04.12.2013,997.3257638888889,5.5100694444444445,89.29097222222222,5.524722222222222,1269.6155555555556,198.02756944444445,-0.04958333333333344
05.12.2013,989.3070833333331,5.919444444444444,81.12284722222223,5.984583333333333,1247.4308333333333,218.32222222222222,2.5025694444444446
06.12.2013,986.2416666666666,4.849236111111111,73.344375,4.916458333333334,1250.1735416666666,256.5055555555556,1.1485416666666668
07.12.2013,995.5864583333334,5.602013888888889,80.83055555555555,5.6260416666666675,1259.29,237.69111111111113,1.669722222222222
08.12.2013,996.4944444444445,7.215416666666666,80.21944444444443,7.240902777777778,1242.645,225.51527777777778,5.435
09.12.2013,998.9758333333334,8.592916666666667,80.83680555555556,8.599513888888888,1234.3304166666667,242.1673611111111,7.861041666666667
10.12.2013,1007.7886805555556,9.775069444444446,95.69305555555555,9.69951388888889,1247.3468055555556,185.78958333333333,7.267430555555555
11.12.2013,1007.4222222222221,7.706875,98.69375,7.649791666666668,1265.3917361111112,200.0423611111111,3.3856944444444443
12.12.2013,1003.1374999999999,6.419027777777778,99.26875000000001,6.3985416666666675,1272.9489583333334,189.86243055555556,0.7100694444444444
13.12.2013,998.3595833333334,5.840347222222222,95.66805555555555,5.8504861111111115,1270.787986111111,191.59027777777777,-0.06347222222222218
14.12.2013,999.7529861111111,5.780833333333334,91.63819444444444,5.780138888888889,1270.6847222222223,184.93006944444446,0.34034722222222236
15.12.2013,1002.6835416666667,6.303333333333334,83.32319444444445,6.286527777777778,1261.6747916666668,189.09305555555557,3.045277777777778
16.12.2013,1001.0011805555556,5.436597222222222,61.23173611111112,5.431041666666666,1247.7880555555555,194.4007638888889,5.786111111111111
17.12.2013,999.0605555555558,5.599861111111111,68.10159722222222,5.605555555555556,1251.916388888889,184.27951388888889,4.279097222222223
18.12.2013,994.3484027777779,5.523819444444444,76.50645833333334,5.556111111111111,1254.5615972222222,177.75090277777778,2.3980555555555556
19.12.2013,984.6231944444444,6.7004166666666665,74.04805555555555,6.804305555555555,1228.168888888889,184.39166666666668,5.414236111111112
20.12.2013,996.5305555555553,7.018888888888888,83.46388888888889,7.046805555555555,1247.2556944444445,203.37131944444445,4.445972222222222
21.12.2013,1000.9969444444445,5.857152777777778,75.228125,5.851805555555555,1257.9614583333334,189.3513888888889,3.435763888888889
22.12.2013,991.3148611111111,8.523125,71.96270833333334,8.598819444444445,1218.1364583333334,206.46388888888887,9.417361111111111
23.12.2013,989.194652777778,8.241944444444446,81.486875,8.332083333333333,1225.5264583333333,199.0572222222222,7.142430555555557
24.12.2013,975.3666666666666,6.637847222222223,55.508125,6.804375,1198.2806944444446,182.95277777777778,9.674236111111112
25.12.2013,967.9854861111112,7.515972222222223,73.8301388888889,7.7636111111111115,1198.5464583333332,195.08770833333335,7.368055555555555
26.12.2013,969.9863194444445,8.713333333333333,97.72986111111112,8.98326388888889,1209.3277777777778,182.57250000000002,5.307013888888888
27.12.2013,978.8631249999999,6.6970833333333335,72.32888888888888,6.841111111111111,1218.8538194444445,193.40090277777776,5.887499999999999
28.12.2013,977.2713888888889,7.837569444444445,72.20986111111112,8.019791666666666,1206.076388888889,191.28472222222223,8.262222222222222
29.12.2013,989.4647916666667,7.033402777777777,80.98333333333333,7.11201388888889,1236.3451388888889,211.1486111111111,4.908680555555555
